conc_inicio,conc_fin,bonificacion,efectivo,tpg
27902,27020,,9.9,5.35
15014,27020,,13.0,7.02
15015,27020,,7.3,3.94
36005,27020,,10.9,5.89
32016,27020,,14.05,7.59
15016,27020,,14.55,7.86
36006,27020,,12.5,6.75
15017,27020,,6.75,3.65
36007,27020,,10.4,5.62
36008,27020,,15.1,8.15
32018,27020,,9.35,5.05
32017,27020,,13.0,7.02
27009,27020,,5.7,3.08
15019,27020,,9.9,5.35
15901,27020,,9.9,5.35
15020,27020,,16.65,8.99
15021,27020,,6.75,3.65
32020,27020,,10.4,5.62
32022,27020,,9.35,5.05
32021,27020,,15.6,8.42
32023,27020,,9.9,5.35
27010,27020,ATM LUGO,1.55,0.54
27011,27020,ATM LUGO,2.35,0.83
36010,27020,,10.9,5.89
15022,27020,,9.35,5.05
15023,27020,,15.6,8.42
32024,27020,,10.9,5.89
32025,27020,,9.35,5.05
15024,27020,,6.75,3.65
36902,27020,,8.85,4.78
15025,27020,,7.8,4.21
27012,27020,,7.3,3.94
27013,27020,,9.35,5.05
32029,27020,,11.95,6.46
27016,27020,,5.2,2.81
15027,27020,,4.7,2.54
32026,27020,,7.3,3.94
15028,27020,,15.6,8.42
15029,27020,,10.4,5.62
32027,27020,,11.45,6.19
27015,27020,,3.1,1.67
36013,27020,,13.55,7.32
36014,27020,,12.5,6.75
32028,27020,,14.55,7.86
15031,27020,,6.75,3.65
36015,27020,,9.35,5.05
15032,27020,,3.65,1.97
15033,27020,,9.35,5.05
36016,27020,,6.25,3.38
15034,27020,,16.15,8.72
32030,27020,,14.55,7.86
32031,27020,,9.9,5.35
15035,27020,,7.8,4.21
15036,27020,,8.35,4.51
15037,27020,,16.65,8.99
27017,27020,,10.9,5.89
36018,27020,,8.85,4.78
36019,27020,,11.45,6.19
27019,27020,,8.85,4.78
15038,27020,,4.15,2.24
27020,27020,ATM LUGO,1.55,0.54
32033,27020,,11.95,6.46
36021,27020,,17.15,9.26
27022,27020,,2.1,1.13
27023,27020,ATM LUGO,1.55,0.54
15039,27020,,5.2,2.81
36024,27020,,5.7,3.08
27026,27020,,3.65,1.97
32038,27020,,11.45,6.19
15040,27020,,13.55,7.32
32039,27020,,13.55,7.32
32040,27020,,8.85,4.78
32041,27020,,13.0,7.02
32042,27020,,14.05,7.59
27027,27020,,7.8,4.21
15042,27020,,10.4,5.62
27028,27020,ATM LUGO,1.55,0.54
32043,27020,,10.4,5.62
15043,27020,,11.45,6.19
32044,27020,,11.95,6.46
15044,27020,,9.35,5.05
36026,27020,,13.55,7.32
32045,27020,,8.35,4.51
15045,27020,,11.45,6.19
36027,27020,,13.0,7.02
27029,27020,,5.2,2.81
36028,27020,,11.95,6.46
15046,27020,,2.6,1.4
32046,27020,,10.9,5.89
15047,27020,,5.2,2.81
15048,27020,,6.25,3.38
36029,27020,,15.1,8.15
15049,27020,,7.8,4.21
36030,27020,,14.05,7.59
36031,27020,,14.05,7.59
27030,27020,,6.75,3.65
15050,27020,,6.25,3.38
27031,27020,,7.3,3.94
32049,27020,,10.9,5.89
32050,27020,,14.05,7.59
27032,27020,,3.1,1.67
36032,27020,,9.9,5.35
36033,27020,,15.6,8.42
15051,27020,,8.35,4.51
32051,27020,,13.55,7.32
27033,27020,,5.2,2.81
15053,27020,,12.5,6.75
15052,27020,,15.6,8.42
15054,27020,,8.85,4.78
27034,27020,,7.8,4.21
15055,27020,,8.35,4.51
15056,27020,,9.35,5.05
27035,27020,,11.45,6.19
36035,27020,,16.15,8.72
32052,27020,,8.85,4.78
15057,27020,,10.4,5.62
32009,27020,,12.5,6.75
32015,27020,,12.5,6.75
32019,27020,,7.8,4.21
27014,27020,ATM LUGO,2.35,0.83
36022,27020,,14.55,7.86
27024,27020,,6.75,3.65
32035,27020,,7.3,3.94
27043,27020,,3.65,1.97
32058,27020,,8.85,4.78
15066,27020,,5.7,3.08
36039,27020,,15.1,8.15
36048,27020,,18.2,9.83
27058,27020,,6.25,3.38
27063,27020,,7.8,4.21
27064,27020,,9.35,5.05
36036,27020,,19.25,10.4
32053,27020,,15.1,8.15
15058,27020,,6.75,3.65
15059,27020,,5.7,3.08
15060,27020,,6.25,3.38
15061,27020,,8.35,4.51
32012,27020,,13.0,7.02
32054,27020,,8.35,4.51
27038,27020,,6.75,3.65
27039,27020,ATM LUGO,1.55,0.54
15062,27020,,10.9,5.89
15902,27020,,5.2,2.81
15064,27020,,6.25,3.38
32055,27020,,9.35,5.05
32056,27020,,12.5,6.75
15065,27020,,8.85,4.78
27040,27020,,2.1,1.13
27041,27020,,7.3,3.94
32057,27020,,10.4,5.62
27042,27020,,4.15,2.24
36037,27020,,12.5,6.75
27045,27020,,7.8,4.21
32060,27020,,11.45,6.19
32061,27020,,6.75,3.65
36041,27020,,13.0,7.02
27046,27020,,4.15,2.24
36043,27020,,11.45,6.19
36042,27020,,14.05,7.59
15068,27020,,12.5,6.75
36044,27020,,9.35,5.05
15069,27020,,6.75,3.65
32064,27020,,11.95,6.46
36038,27020,,12.5,6.75
32062,27020,,13.0,7.02
36040,27020,,11.45,6.19
15071,27020,,11.95,6.46
27049,27020,,3.1,1.67
32065,27020,,8.85,4.78
32066,27020,,11.95,6.46
27050,27020,,9.35,5.05
27056,27020,ATM LUGO,1.55,0.54
32067,27020,,11.95,6.46
32068,27020,,11.45,6.19
36045,27020,,14.55,7.86
15072,27020,,11.45,6.19
32069,27020,,10.4,5.62
27051,27020,,9.9,5.35
36046,27020,,12.5,6.75
27052,27020,,8.85,4.78
15073,27020,,13.55,7.32
27053,27020,,5.7,3.08
32071,27020,,16.65,8.99
27054,27020,,6.25,3.38
36047,27020,,5.2,2.81
15074,27020,,8.85,4.78
32073,27020,,13.0,7.02
15075,27020,,6.75,3.65
36049,27020,,15.1,8.15
36050,27020,,14.55,7.86
27055,27020,,5.7,3.08
32074,27020,,8.85,4.78
32075,27020,,8.85,4.78
32076,27020,,7.3,3.94
15076,27020,,7.8,4.21
32070,27020,,10.4,5.62
32077,27020,,11.45,6.19
15077,27020,,9.9,5.35
15078,27020,,7.3,3.94
15079,27020,,3.1,1.67
36051,27020,,13.55,7.32
32078,27020,,13.0,7.02
27057,27020,,4.7,2.54
36052,27020,,6.25,3.38
27059,27020,,7.8,4.21
15080,27020,,2.1,1.13
36053,27020,,13.55,7.32
27060,27020,,4.15,2.24
32079,27020,,9.35,5.05
15082,27020,,7.8,4.21
32081,27020,,8.85,4.78
36054,27020,,17.15,9.26
15083,27020,,1.55,0.84
15084,27020,,6.75,3.65
15085,27020,,5.2,2.81
27061,27020,,8.85,4.78
32082,27020,,13.0,7.02
15086,27020,,7.3,3.94
27062,27020,,7.3,3.94
36055,27020,,16.15,8.72
15088,27020,,7.8,4.21
15087,27020,,8.85,4.78
36056,27020,,9.9,5.35
15089,27020,,7.8,4.21
32084,27020,,11.45,6.19
32085,27020,,15.1,8.15
32086,27020,,14.05,7.59
36057,27020,,15.1,8.15
36059,27020,,5.2,2.81
36058,27020,,13.55,7.32
36060,27020,,11.45,6.19
27065,27020,,3.65,1.97
32087,27020,,7.8,4.21
32088,27020,,11.95,6.46
36061,27020,,11.95,6.46
32089,27020,,11.45,6.19
32090,27020,,11.95,6.46
32091,27020,,16.15,8.72
32092,27020,,14.55,7.86
15091,27020,,5.7,3.08
15090,27020,,2.6,1.4
15092,27020,,13.55,7.32
27066,27020,,7.8,4.21
27021,27020,,4.7,2.54
32032,27020,,11.95,6.46
27025,27020,,8.85,4.78
32036,27020,,10.4,5.62
32037,27020,,10.4,5.62
15093,27020,,12.5,6.75
32003,32033,,1.55,0.84
15007,32033,,13.55,7.32
32014,32033,,2.1,1.13
36009,32033,,2.1,1.13
15018,32033,,19.25,10.4
15030,32033,,17.7,9.56
36017,32033,,10.4,5.62
27018,32033,,17.7,9.56
36023,32033,,8.85,4.78
32034,32033,,10.9,5.89
36901,32033,,11.45,6.19
36025,32033,,5.7,3.08
15041,32033,,16.15,8.72
32047,32033,,2.1,1.13
32048,32033,,11.95,6.46
27044,32033,,16.65,8.99
32059,32033,,4.7,2.54
32063,32033,,8.85,4.78
27047,32033,,8.35,4.51
15067,32033,,14.05,7.59
27048,32033,,17.7,9.56
32072,32033,,10.4,5.62
32080,32033,,7.3,3.94
32083,32033,,14.05,7.59
27001,32033,,17.15,9.26
15001,32033,,16.65,8.99
36020,32033,,8.35,4.51
27002,32033,,19.75,10.67
32001,32033,,3.65,1.97
15002,32033,,11.45,6.19
32002,32033,,4.15,2.24
27003,32033,,8.85,4.78
15003,32033,,13.55,7.32
36001,32033,,2.6,1.4
15004,32033,,19.25,10.4
15005,32033,,18.2,9.83
15006,32033,,10.4,5.62
36034,32033,,3.1,1.67
27037,32033,,13.55,7.32
15070,32033,,16.65,8.99
15081,32033,,21.35,11.53
32004,32033,,3.65,1.97
36003,32033,,7.8,4.21
27004,32033,,15.6,8.42
32005,32033,,5.2,2.81
32006,32033,,2.6,1.4
32007,32033,,4.7,2.54
27901,32033,,12.5,6.75
32008,32033,,2.6,1.4
27005,32033,,20.3,10.96
36002,32033,,9.9,5.35
32010,32033,,2.1,1.13
32011,32033,,4.7,2.54
27006,32033,,12.5,6.75
27007,32033,,13.55,7.32
15008,32033,,16.65,8.99
15009,32033,,16.65,8.99
32013,32033,,4.15,2.24
15010,32033,,11.45,6.19
15011,32033,,13.55,7.32
15012,32033,,10.4,5.62
27008,32033,,8.35,4.51
15013,32033,,11.95,6.46
36004,32033,,8.85,4.78
27902,32033,,21.85,11.8
15014,32033,,17.15,9.26
15015,32033,,18.2,9.83
36005,32033,,10.9,5.89
32016,32033,,4.7,2.54
15016,32033,,17.7,9.56
36006,32033,,10.9,5.89
15017,32033,,17.15,9.26
36007,32033,,7.8,4.21
36008,32033,,8.35,4.51
32018,32033,,2.1,1.13
32017,32033,,11.95,6.46
27009,32033,,5.2,2.81
15019,32033,,15.6,8.42
15901,32033,,22.9,12.37
15020,32033,,17.15,9.26
15021,32033,,15.1,8.15
32020,32033,,1.55,0.84
32022,32033,,2.1,1.13
32021,32033,,8.35,4.51
32023,32033,,7.3,3.94
27010,32033,,14.55,7.86
27011,32033,,14.55,7.86
36010,32033,,11.95,6.46
15022,32033,,21.85,11.8
15023,32033,,17.15,9.26
32024,32033,,1.55,0.84
32025,32033,,2.6,1.4
15024,32033,,15.1,8.15
36902,32033,,6.25,3.38
15025,32033,,21.35,11.53
27012,32033,,14.05,7.59
27013,32033,,21.35,11.53
32029,32033,,7.8,4.21
27016,32033,,6.25,3.38
15027,32033,,17.15,9.26
32026,32033,,4.15,2.24
15028,32033,,17.7,9.56
15029,32033,,15.1,8.15
32027,32033,,1.55,0.84
27015,32033,,15.1,8.15
36013,32033,,3.1,1.67
36014,32033,,1.55,0.84
32028,32033,,6.25,3.38
15031,32033,,17.15,9.26
36015,32033,,8.85,4.78
15032,32033,,12.5,6.75
15033,32033,,12.5,6.75
36016,32033,,5.7,3.08
15034,32033,,17.15,9.26
32030,32033,,4.7,2.54
32031,32033,,4.15,2.24
15035,32033,,18.75,10.13
15036,32033,,19.25,10.4
15037,32033,,18.2,9.83
27017,32033,,11.45,6.19
36018,32033,,5.2,2.81
36019,32033,,5.2,2.81
27019,32033,,20.8,11.23
15038,32033,,11.95,6.46
27020,32033,,11.95,6.46
32033,32033,,1.55,0.84
36021,32033,,7.3,3.94
27022,32033,,13.55,7.32
27023,32033,,9.9,5.35
15039,32033,,17.7,9.56
36024,32033,,6.75,3.65
27026,32033,,10.9,5.89
32038,32033,,10.4,5.62
15040,32033,,17.15,9.26
32039,32033,,6.75,3.65
32040,32033,,2.6,1.4
32041,32033,,3.1,1.67
32042,32033,,4.7,2.54
27027,32033,,19.25,10.4
15042,32033,,14.05,7.59
27028,32033,,12.5,6.75
32043,32033,,4.7,2.54
15043,32033,,17.15,9.26
32044,32033,,9.9,5.35
15044,32033,,24.45,13.21
36026,32033,,8.85,4.78
32045,32033,,3.1,1.67
15045,32033,,15.6,8.42
36027,32033,,10.9,5.89
27029,32033,,16.15,8.72
36028,32033,,9.9,5.35
15046,32033,,9.9,5.35
32046,32033,,2.1,1.13
15047,32033,,14.55,7.86
15048,32033,,17.7,9.56
36029,32033,,7.8,4.21
15049,32033,,20.8,11.23
36030,32033,,4.15,2.24
36031,32033,,4.15,2.24
27030,32033,,18.75,10.13
15050,32033,,18.75,10.13
27031,32033,,7.3,3.94
32049,32033,,6.25,3.38
32050,32033,,7.3,3.94
27032,32033,,8.85,4.78
36032,32033,,10.9,5.89
36033,32033,,5.7,3.08
15051,32033,,19.25,10.4
32051,32033,,3.65,1.97
27033,32033,,17.15,9.26
15053,32033,,16.15,8.72
15052,32033,,17.7,9.56
15054,32033,,19.25,10.4
27034,32033,,17.7,9.56
15055,32033,,19.25,10.4
15056,32033,,13.0,7.02
27035,32033,,21.35,11.53
36035,32033,,7.8,4.21
32052,32033,,4.7,2.54
15057,32033,,14.05,7.59
32009,32033,,11.45,6.19
32015,32033,,11.45,6.19
32019,32033,,3.1,1.67
27014,32033,,13.0,7.02
36022,32033,,11.45,6.19
27024,32033,,9.35,5.05
32035,32033,,4.15,2.24
27043,32033,,10.9,5.89
32058,32033,,3.65,1.97
15066,32033,,11.45,6.19
36039,32033,,5.2,2.81
36048,32033,,8.85,4.78
27058,32033,,6.75,3.65
